Product,Channel,sales_date,sales
Product A,Channel 2,3/25/20,1271
Product A,Channel 2,3/26/20,1382
Product A,Channel 2,3/27/20,1422
Product A,Channel 2,3/28/20,249
Product A,Channel 2,3/29/20,136
Product A,Channel 2,3/30/20,1333
Product A,Channel 2,3/31/20,1337
Product A,Channel 2,4/1/20,1412
Product A,Channel 2,4/2/20,1552
Product A,Channel 2,4/3/20,1387
Product A,Channel 2,4/4/20,302
Product A,Channel 2,4/5/20,141
Product A,Channel 2,4/6/20,1584
Product A,Channel 2,4/7/20,1409
Product A,Channel 2,4/8/20,1521
Product A,Channel 2,4/9/20,1577
Product A,Channel 2,4/10/20,1507
Product A,Channel 2,4/11/20,284
Product A,Channel 2,4/12/20,142
Product A,Channel 2,4/13/20,1579
Product A,Channel 2,4/14/20,1508
Product A,Channel 2,4/15/20,1416
Product A,Channel 2,4/16/20,1518
Product A,Channel 2,4/17/20,1483
Product A,Channel 2,4/18/20,320
Product A,Channel 2,4/19/20,143
Product A,Channel 2,4/20/20,1464
Product A,Channel 2,4/21/20,1643
Product A,Channel 2,4/22/20,1571
Product A,Channel 2,4/23/20,1582
Product A,Channel 2,4/24/20,1584
Product A,Channel 2,4/25/20,310
Product A,Channel 2,4/26/20,141
Product A,Channel 2,4/27/20,1477
Product A,Channel 2,4/28/20,1540
Product A,Channel 2,4/29/20,1621
Product A,Channel 2,4/30/20,1641
Product A,Channel 2,5/1/20,1631
Product A,Channel 2,5/2/20,337
Product A,Channel 2,5/3/20,169
Product A,Channel 2,5/4/20,1686
Product A,Channel 2,5/5/20,1687
Product A,Channel 2,5/6/20,1784
Product A,Channel 2,5/7/20,1822
Product A,Channel 2,5/8/20,1683
Product A,Channel 2,5/9/20,338
Product A,Channel 2,5/10/20,182
Product A,Channel 2,5/11/20,1782
Product A,Channel 2,5/12/20,1665
Product A,Channel 2,5/13/20,1777
Product A,Channel 2,5/14/20,1678
Product A,Channel 2,5/15/20,1750
Product A,Channel 2,5/16/20,344
Product A,Channel 2,5/17/20,181
Product A,Channel 2,5/18/20,1711
Product A,Channel 2,5/19/20,1695
Product A,Channel 2,5/20/20,1649
Product A,Channel 2,5/21/20,1814
Product A,Channel 2,5/22/20,1627
Product A,Channel 2,5/23/20,361
Product A,Channel 2,5/24/20,181
Product A,Channel 2,5/25/20,1700
Product A,Channel 2,5/26/20,1754
Product A,Channel 2,5/27/20,1735
Product A,Channel 2,5/28/20,1739
Product A,Channel 2,5/29/20,1657
Product A,Channel 2,5/30/20,336
Product A,Channel 2,5/31/20,176
Product A,Channel 2,6/1/20,1876
Product A,Channel 2,6/2/20,1864
Product A,Channel 2,6/3/20,1887
Product A,Channel 2,6/4/20,2128
Product A,Channel 2,6/5/20,1879
Product A,Channel 2,6/6/20,377
Product A,Channel 2,6/7/20,184
Product A,Channel 2,6/8/20,1833
Product A,Channel 2,6/9/20,1938
Product A,Channel 2,6/10/20,2060
Product A,Channel 2,6/11/20,1884
Product A,Channel 2,6/12/20,1959
Product A,Channel 2,6/13/20,378
Product A,Channel 2,6/14/20,190
Product A,Channel 2,6/15/20,1760
Product A,Channel 2,6/16/20,1887
Product A,Channel 2,6/17/20,1871
Product A,Channel 2,6/18/20,2008
Product A,Channel 2,6/19/20,1951
Product A,Channel 2,6/20/20,385
Product A,Channel 2,6/21/20,189
Product A,Channel 2,6/22/20,1931
Product A,Channel 2,6/23/20,1938
Product A,Channel 2,6/24/20,2036
Product A,Channel 2,6/25/20,1914
Product A,Channel 2,6/26/20,1947
Product A,Channel 2,6/27/20,385
Product A,Channel 2,6/28/20,203
Product A,Channel 2,6/29/20,2114
Product A,Channel 2,6/30/20,1899
Product A,Channel 2,7/1/20,1841
Product A,Channel 2,7/2/20,1710
Product A,Channel 2,7/3/20,1744
Product A,Channel 2,7/4/20,364
Product A,Channel 2,7/5/20,172
Product A,Channel 2,7/6/20,1856
Product A,Channel 2,7/7/20,1741
Product A,Channel 2,7/8/20,1929
Product A,Channel 2,7/9/20,1895
Product A,Channel 2,7/10/20,1837
Product A,Channel 2,7/11/20,355
Product A,Channel 2,7/12/20,177
Product A,Channel 2,7/13/20,1777
Product A,Channel 2,7/14/20,1810
Product A,Channel 2,7/15/20,1871
Product A,Channel 2,7/16/20,1875
Product A,Channel 2,7/17/20,1856
Product A,Channel 2,7/18/20,347
Product A,Channel 2,7/19/20,161
Product A,Channel 2,7/20/20,1927
Product A,Channel 2,7/21/20,1879
Product A,Channel 2,7/22/20,1856
Product A,Channel 2,7/23/20,1984
Product A,Channel 2,7/24/20,1866
Product A,Channel 2,7/25/20,365
Product A,Channel 2,7/26/20,189
Product A,Channel 2,7/27/20,1820
Product A,Channel 2,7/28/20,1805
Product A,Channel 2,7/29/20,1990
Product A,Channel 2,7/30/20,1762
Product A,Channel 2,7/31/20,1834
Product A,Channel 2,8/1/20,354
Product A,Channel 2,8/2/20,169
Product A,Channel 2,8/3/20,1802
Product A,Channel 2,8/4/20,1703
Product A,Channel 2,8/5/20,1738
Product A,Channel 2,8/6/20,1761
Product A,Channel 2,8/7/20,1714
Product A,Channel 2,8/8/20,347
Product A,Channel 2,8/9/20,172
Product A,Channel 2,8/10/20,1766
Product A,Channel 2,8/11/20,1698
Product A,Channel 2,8/12/20,1715
Product A,Channel 2,8/13/20,1634
Product A,Channel 2,8/14/20,1822
Product A,Channel 2,8/15/20,354
Product A,Channel 2,8/16/20,173
Product A,Channel 2,8/17/20,1579
Product A,Channel 2,8/18/20,1731
Product A,Channel 2,8/19/20,1704
Product A,Channel 2,8/20/20,1868
Product A,Channel 2,8/21/20,1707
Product A,Channel 2,8/22/20,363
Product A,Channel 2,8/23/20,175
Product A,Channel 2,8/24/20,1713
Product A,Channel 2,8/25/20,1740
Product A,Channel 2,8/26/20,1833
Product A,Channel 2,8/27/20,1867
Product A,Channel 2,8/28/20,1854
Product A,Channel 2,8/29/20,321
Product A,Channel 2,8/30/20,171
Product A,Channel 2,8/31/20,1685
Product A,Channel 2,9/1/20,1641
Product A,Channel 2,9/2/20,1629
Product A,Channel 2,9/3/20,1647
Product A,Channel 2,9/4/20,1624
Product A,Channel 2,9/5/20,313
Product A,Channel 2,9/6/20,165
Product A,Channel 2,9/7/20,1582
Product A,Channel 2,9/8/20,1544
Product A,Channel 2,9/9/20,1560
Product A,Channel 2,9/10/20,1598
Product A,Channel 2,9/11/20,1737
Product A,Channel 2,9/12/20,315
Product A,Channel 2,9/13/20,149
Product A,Channel 2,9/14/20,1695
Product A,Channel 2,9/15/20,1562
Product A,Channel 2,9/16/20,1722
Product A,Channel 2,9/17/20,1708
Product A,Channel 2,9/18/20,1629
Product A,Channel 2,9/19/20,338
Product A,Channel 2,9/20/20,159
Product A,Channel 2,9/21/20,1687
Product A,Channel 2,9/22/20,1683
Product A,Channel 2,9/23/20,1718
Product A,Channel 2,9/24/20,1709
Product A,Channel 2,9/25/20,1619
Product A,Channel 2,9/26/20,342
Product A,Channel 2,9/27/20,160
Product A,Channel 2,9/28/20,1684
Product A,Channel 2,9/29/20,1661
Product A,Channel 2,9/30/20,1648
Product A,Channel 2,10/1/20,2703
Product A,Channel 2,10/2/20,2540
Product A,Channel 2,10/3/20,504
Product A,Channel 2,10/4/20,254
Product A,Channel 2,10/5/20,2502
Product A,Channel 2,10/6/20,2470
Product A,Channel 2,10/7/20,2526
Product A,Channel 2,10/8/20,2357
Product A,Channel 2,10/9/20,2577
Product A,Channel 2,10/10/20,525
Product A,Channel 2,10/11/20,246
Product A,Channel 2,10/12/20,2453
Product A,Channel 2,10/13/20,2598
Product A,Channel 2,10/14/20,2589
Product A,Channel 2,10/15/20,2541
Product A,Channel 2,10/16/20,2696
Product A,Channel 2,10/17/20,500
Product A,Channel 2,10/18/20,261
Product A,Channel 2,10/19/20,2458
Product A,Channel 2,10/20/20,2460
Product A,Channel 2,10/21/20,2660
Product A,Channel 2,10/22/20,2919
Product A,Channel 2,10/23/20,2525
Product A,Channel 2,10/24/20,513
Product A,Channel 2,10/25/20,260
Product A,Channel 2,10/26/20,2473
Product A,Channel 2,10/27/20,2536
Product A,Channel 2,10/28/20,2762
Product A,Channel 2,10/29/20,2655
Product A,Channel 2,10/30/20,2575
Product A,Channel 2,10/31/20,506
Product A,Channel 2,11/1/20,437
Product A,Channel 2,11/2/20,4410
Product A,Channel 2,11/3/20,4276
Product A,Channel 2,11/4/20,4498
Product A,Channel 2,11/5/20,4456
Product A,Channel 2,11/6/20,4253
Product A,Channel 2,11/7/20,838
Product A,Channel 2,11/8/20,438
Product A,Channel 2,11/9/20,4570
Product A,Channel 2,11/10/20,4135
Product A,Channel 2,11/11/20,4407
Product A,Channel 2,11/12/20,4437
Product A,Channel 2,11/13/20,4572
Product A,Channel 2,11/14/20,870
Product A,Channel 2,11/15/20,450
Product A,Channel 2,11/16/20,4160
Product A,Channel 2,11/17/20,4173
Product A,Channel 2,11/18/20,4415
Product A,Channel 2,11/19/20,4282
Product A,Channel 2,11/20/20,4656
Product A,Channel 2,11/21/20,845
Product A,Channel 2,11/22/20,417
Product A,Channel 2,11/23/20,4608
Product A,Channel 2,11/24/20,4337
Product A,Channel 2,11/25/20,4556
Product A,Channel 2,11/26/20,4229
Product A,Channel 2,11/27/20,4256
Product A,Channel 2,11/28/20,893
Product A,Channel 2,11/29/20,458
Product A,Channel 2,11/30/20,4440
Product A,Channel 2,12/1/20,3616
Product A,Channel 2,12/2/20,3418
Product A,Channel 2,12/3/20,3564
Product A,Channel 2,12/4/20,3303
Product A,Channel 2,12/5/20,715
Product A,Channel 2,12/6/20,349
Product A,Channel 2,12/7/20,3445
Product A,Channel 2,12/8/20,3557
Product A,Channel 2,12/9/20,3712
Product A,Channel 2,12/10/20,3382
Product A,Channel 2,12/11/20,3487
Product A,Channel 2,12/12/20,692
Product A,Channel 2,12/13/20,359
Product A,Channel 2,12/14/20,3412
Product A,Channel 2,12/15/20,3503
Product A,Channel 2,12/16/20,3773
Product A,Channel 2,12/17/20,3636
Product A,Channel 2,12/18/20,3848
Product A,Channel 2,12/19/20,691
Product A,Channel 2,12/20/20,367
Product A,Channel 2,12/21/20,3589
Product A,Channel 2,12/22/20,3717
Product A,Channel 2,12/23/20,3590
Product A,Channel 2,12/24/20,3696
Product A,Channel 2,12/25/20,3757
Product A,Channel 2,12/26/20,750
Product A,Channel 2,12/27/20,341
Product A,Channel 2,12/28/20,3599
Product A,Channel 2,12/29/20,3599
Product A,Channel 2,12/30/20,3935
Product A,Channel 2,12/31/20,3729
Product A,Channel 2,1/1/21,1334
Product A,Channel 2,1/2/21,261
Product A,Channel 2,1/3/21,130
Product A,Channel 2,1/4/21,1287
Product A,Channel 2,1/5/21,1418
Product A,Channel 2,1/6/21,1479
Product A,Channel 2,1/7/21,1383
Product A,Channel 2,1/8/21,1336
Product A,Channel 2,1/9/21,273
Product A,Channel 2,1/10/21,136
Product A,Channel 2,1/11/21,1315
Product A,Channel 2,1/12/21,1351
Product A,Channel 2,1/13/21,1284
Product A,Channel 2,1/14/21,1355
Product A,Channel 2,1/15/21,1304
Product A,Channel 2,1/16/21,250
Product A,Channel 2,1/17/21,128
Product A,Channel 2,1/18/21,1345
Product A,Channel 2,1/19/21,1420
Product A,Channel 2,1/20/21,1354
Product A,Channel 2,1/21/21,1384
Product A,Channel 2,1/22/21,1403
Product A,Channel 2,1/23/21,268
Product A,Channel 2,1/24/21,130
Product A,Channel 2,1/25/21,1367
Product A,Channel 2,1/26/21,1388
Product A,Channel 2,1/27/21,1441
Product A,Channel 2,1/28/21,1379
Product A,Channel 2,1/29/21,1370
Product A,Channel 2,1/30/21,279
Product A,Channel 2,1/31/21,143
Product A,Channel 2,2/1/21,1421
Product A,Channel 2,2/2/21,1573
Product A,Channel 2,2/3/21,1580
Product A,Channel 2,2/4/21,1577
Product A,Channel 2,2/5/21,1530
Product A,Channel 2,2/6/21,302
Product A,Channel 2,2/7/21,150
Product A,Channel 2,2/8/21,1507
Product A,Channel 2,2/9/21,1567
Product A,Channel 2,2/10/21,1544
Product A,Channel 2,2/11/21,1537
Product A,Channel 2,2/12/21,1581
Product A,Channel 2,2/13/21,323
Product A,Channel 2,2/14/21,153
Product A,Channel 2,2/15/21,1558
Product A,Channel 2,2/16/21,1633
Product A,Channel 2,2/17/21,1488
Product A,Channel 2,2/18/21,1507
Product A,Channel 2,2/19/21,1624
Product A,Channel 2,2/20/21,331
Product A,Channel 2,2/21/21,154
Product A,Channel 2,2/22/21,1495
Product A,Channel 2,2/23/21,1547
Product A,Channel 2,2/24/21,1659
Product A,Channel 2,2/25/21,1526
Product A,Channel 2,2/26/21,1706
Product A,Channel 2,2/27/21,292
Product A,Channel 2,2/28/21,151
Product A,Channel 2,3/1/21,1920
Product A,Channel 2,3/2/21,1687
Product A,Channel 2,3/3/21,1807
Product A,Channel 2,3/4/21,1788
Product A,Channel 2,3/5/21,1754
Product A,Channel 2,3/6/21,350
Product A,Channel 2,3/7/21,172
Product A,Channel 2,3/8/21,1848
Product A,Channel 2,3/9/21,1767
Product A,Channel 2,3/10/21,1923
Product A,Channel 2,3/11/21,1813
Product A,Channel 2,3/12/21,1760
Product A,Channel 2,3/13/21,346
Product A,Channel 2,3/14/21,180
Product A,Channel 2,3/15/21,1760
Product A,Channel 2,3/16/21,1751
Product A,Channel 2,3/17/21,1840
Product A,Channel 2,3/18/21,1842
Product A,Channel 2,3/19/21,1763
Product A,Channel 2,3/20/21,331
Product A,Channel 2,3/21/21,182
Product A,Channel 2,3/22/21,1701
Product A,Channel 2,3/23/21,1740
Product A,Channel 2,3/24/21,1750
Product A,Channel 2,3/25/21,1825
Product A,Channel 2,3/26/21,1770
Product A,Channel 2,3/27/21,328
Product A,Channel 2,3/28/21,178
Product A,Channel 2,3/29/21,1690
Product A,Channel 2,3/30/21,1699
Product A,Channel 2,3/31/21,1904
Product A,Channel 2,4/1/21,1959
Product A,Channel 2,4/2/21,1946
Product A,Channel 2,4/3/21,399
Product A,Channel 2,4/4/21,196
Product A,Channel 2,4/5/21,1864
Product A,Channel 2,4/6/21,2049
Product A,Channel 2,4/7/21,2216
Product A,Channel 2,4/8/21,2011
Product A,Channel 2,4/9/21,1936
Product A,Channel 2,4/10/21,404
Product A,Channel 2,4/11/21,199
Product A,Channel 2,4/12/21,2007
Product A,Channel 2,4/13/21,2040
Product A,Channel 2,4/14/21,2167
Product A,Channel 2,4/15/21,2026
Product A,Channel 2,4/16/21,1975
Product A,Channel 2,4/17/21,387
Product A,Channel 2,4/18/21,201
Product A,Channel 2,4/19/21,1930
Product A,Channel 2,4/20/21,2057
Product A,Channel 2,4/21/21,2026
Product A,Channel 2,4/22/21,2147
Product A,Channel 2,4/23/21,2108
Product A,Channel 2,4/24/21,385
Product A,Channel 2,4/25/21,208
Product A,Channel 2,4/26/21,2004
Product A,Channel 2,4/27/21,1988
Product A,Channel 2,4/28/21,2193
Product A,Channel 2,4/29/21,2094
Product A,Channel 2,4/30/21,2024
Product A,Channel 2,5/1/21,432
Product A,Channel 2,5/2/21,224
Product A,Channel 2,5/3/21,2023
Product A,Channel 2,5/4/21,2183
Product A,Channel 2,5/5/21,2316
Product A,Channel 2,5/6/21,2238
Product A,Channel 2,5/7/21,2065
Product A,Channel 2,5/8/21,434
Product A,Channel 2,5/9/21,226
Product A,Channel 2,5/10/21,2193
Product A,Channel 2,5/11/21,2162
Product A,Channel 2,5/12/21,2315
Product A,Channel 2,5/13/21,2174
Product A,Channel 2,5/14/21,2268
Product A,Channel 2,5/15/21,434
Product A,Channel 2,5/16/21,233
Product A,Channel 2,5/17/21,2132
Product A,Channel 2,5/18/21,2164
Product A,Channel 2,5/19/21,2142
Product A,Channel 2,5/20/21,2331
Product A,Channel 2,5/21/21,2141
Product A,Channel 2,5/22/21,449
Product A,Channel 2,5/23/21,209
Product A,Channel 2,5/24/21,2177
Product A,Channel 2,5/25/21,2359
Product A,Channel 2,5/26/21,2505
Product A,Channel 2,5/27/21,2249
Product A,Channel 2,5/28/21,2349
Product A,Channel 2,5/29/21,431
Product A,Channel 2,5/30/21,224
Product A,Channel 2,5/31/21,2195
Product A,Channel 2,6/1/21,2560
Product A,Channel 2,6/2/21,2212
Product A,Channel 2,6/3/21,2613
Product A,Channel 2,6/4/21,2321
Product A,Channel 2,6/5/21,508
Product A,Channel 2,6/6/21,245
Product A,Channel 2,6/7/21,2423
Product A,Channel 2,6/8/21,2496
Product A,Channel 2,6/9/21,2665
Product A,Channel 2,6/10/21,2571
Product A,Channel 2,6/11/21,2446
Product A,Channel 2,6/12/21,472
Product A,Channel 2,6/13/21,245
Product A,Channel 2,6/14/21,2394
Product A,Channel 2,6/15/21,2506
Product A,Channel 2,6/16/21,2556
Product A,Channel 2,6/17/21,2615
Product A,Channel 2,6/18/21,2426
Product A,Channel 2,6/19/21,491
Product A,Channel 2,6/20/21,252
Product A,Channel 2,6/21/21,2461
Product A,Channel 2,6/22/21,2536
Product A,Channel 2,6/23/21,2543
Product A,Channel 2,6/24/21,2317
Product A,Channel 2,6/25/21,2597
Product A,Channel 2,6/26/21,526
Product A,Channel 2,6/27/21,250
Product A,Channel 2,6/28/21,2479
Product A,Channel 2,6/29/21,2392
Product A,Channel 2,6/30/21,2358
Product A,Channel 2,7/1/21,2475
Product A,Channel 2,7/2/21,2343
Product A,Channel 2,7/3/21,493
Product A,Channel 2,7/4/21,215
Product A,Channel 2,7/5/21,2233
Product A,Channel 2,7/6/21,2517
Product A,Channel 2,7/7/21,2543
Product A,Channel 2,7/8/21,2461
Product A,Channel 2,7/9/21,2180
Product A,Channel 2,7/10/21,472
Product A,Channel 2,7/11/21,223
Product A,Channel 2,7/12/21,2337
Product A,Channel 2,7/13/21,2417
Product A,Channel 2,7/14/21,2356
Product A,Channel 2,7/15/21,2290
Product A,Channel 2,7/16/21,2239
Product A,Channel 2,7/17/21,471
Product A,Channel 2,7/18/21,242
Product A,Channel 2,7/19/21,2226
Product A,Channel 2,7/20/21,2440
Product A,Channel 2,7/21/21,2291
Product A,Channel 2,7/22/21,2422
Product A,Channel 2,7/23/21,2336
Product A,Channel 2,7/24/21,476
Product A,Channel 2,7/25/21,256
Product A,Channel 2,7/26/21,2368
Product A,Channel 2,7/27/21,2407
Product A,Channel 2,7/28/21,2349
Product A,Channel 2,7/29/21,2523
Product A,Channel 2,7/30/21,2247
Product A,Channel 2,7/31/21,475
Product A,Channel 2,8/1/21,227
Product A,Channel 2,8/2/21,2161
Product A,Channel 2,8/3/21,2230
Product A,Channel 2,8/4/21,2243
Product A,Channel 2,8/5/21,2248
Product A,Channel 2,8/6/21,2037
Product A,Channel 2,8/7/21,460
Product A,Channel 2,8/8/21,230
Product A,Channel 2,8/9/21,2190
Product A,Channel 2,8/10/21,2270
Product A,Channel 2,8/11/21,2156
Product A,Channel 2,8/12/21,2100
Product A,Channel 2,8/13/21,2198
Product A,Channel 2,8/14/21,428
Product A,Channel 2,8/15/21,215
Product A,Channel 2,8/16/21,2126
Product A,Channel 2,8/17/21,2247
Product A,Channel 2,8/18/21,2230
Product A,Channel 2,8/19/21,2388
Product A,Channel 2,8/20/21,1997
Product A,Channel 2,8/21/21,459
Product A,Channel 2,8/22/21,219
Product A,Channel 2,8/23/21,2047
Product A,Channel 2,8/24/21,2287
Product A,Channel 2,8/25/21,2204
Product A,Channel 2,8/26/21,2206
Product A,Channel 2,8/27/21,2207
Product A,Channel 2,8/28/21,437
Product A,Channel 2,8/29/21,212
Product A,Channel 2,8/30/21,2251
Product A,Channel 2,8/31/21,2303
Product A,Channel 2,9/1/21,2003
Product A,Channel 2,9/2/21,2189
Product A,Channel 2,9/3/21,2061
Product A,Channel 2,9/4/21,394
Product A,Channel 2,9/5/21,184
Product A,Channel 2,9/6/21,1892
Product A,Channel 2,9/7/21,1923
Product A,Channel 2,9/8/21,1879
Product A,Channel 2,9/9/21,2191
Product A,Channel 2,9/10/21,2133
Product A,Channel 2,9/11/21,416
Product A,Channel 2,9/12/21,199
Product A,Channel 2,9/13/21,2108
Product A,Channel 2,9/14/21,2031
Product A,Channel 2,9/15/21,2174
Product A,Channel 2,9/16/21,2274
Product A,Channel 2,9/17/21,2069
Product A,Channel 2,9/18/21,375
Product A,Channel 2,9/19/21,210
Product A,Channel 2,9/20/21,2134
Product A,Channel 2,9/21/21,2147
Product A,Channel 2,9/22/21,2217
Product A,Channel 2,9/23/21,2019
Product A,Channel 2,9/24/21,2009
Product A,Channel 2,9/25/21,422
Product A,Channel 2,9/26/21,209
Product A,Channel 2,9/27/21,2009
Product A,Channel 2,9/28/21,2099
Product A,Channel 2,9/29/21,2194
Product A,Channel 2,9/30/21,2251
Product A,Channel 2,10/1/21,3068
Product A,Channel 2,10/2/21,634
Product A,Channel 2,10/3/21,298
Product A,Channel 2,10/4/21,3059
Product A,Channel 2,10/5/21,3088
Product A,Channel 2,10/6/21,3268
Product A,Channel 2,10/7/21,3174
Product A,Channel 2,10/8/21,3065
Product A,Channel 2,10/9/21,584
Product A,Channel 2,10/10/21,317
Product A,Channel 2,10/11/21,3075
Product A,Channel 2,10/12/21,3148
Product A,Channel 2,10/13/21,3343
Product A,Channel 2,10/14/21,3088
Product A,Channel 2,10/15/21,3200
Product A,Channel 2,10/16/21,610
Product A,Channel 2,10/17/21,309
Product A,Channel 2,10/18/21,2848
Product A,Channel 2,10/19/21,3128
Product A,Channel 2,10/20/21,3339
Product A,Channel 2,10/21/21,3210
Product A,Channel 2,10/22/21,3155
Product A,Channel 2,10/23/21,612
Product A,Channel 2,10/24/21,306
Product A,Channel 2,10/25/21,3206
Product A,Channel 2,10/26/21,3382
Product A,Channel 2,10/27/21,3304
Product A,Channel 2,10/28/21,3134
Product A,Channel 2,10/29/21,3363
Product A,Channel 2,10/30/21,643
Product A,Channel 2,10/31/21,305
Product A,Channel 2,11/1/21,5321
Product A,Channel 2,11/2/21,5289
